58, Self-emp-not-inc, 165315, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 35, United-States, >50K
45, Self-emp-not-inc, 106110, Some-college, 10, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 99, United-States, <=50K
48, Private, 320421, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
29, Local-gov, 115305, Assoc-voc, 11, Married-civ-spouse, Protective-serv, Husband, White, Male, 7688, 0, 40, United-States, >50K
47, Local-gov, 191389, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 35, United-States, <=50K
41, Private, 70037, Some-college, 10, Never-married, Craft-repair, Unmarried, White, Male, 0, 3004, 60, ?, >50K
55, Private, 115439, Prof-school, 15, Married-civ-spouse, Exec-managerial, Husband, White, Male, 99999, 0, 40, United-States, >50K
25, Private, 131178, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, Black, Male, 0, 0, 23, United-States, <=50K
51, Private, 241745, 5th-6th, 3, Separated, Machine-op-inspct, Unmarried, White, Female, 0, 0, 40, Mexico, <=50K
74, Private, 129879, HS-grad, 9, Widowed, Adm-clerical, Not-in-family, White, Female, 15831, 0, 40, United-States, >50K
31, Private, 454508, 11th, 7, Never-married, Craft-repair, Not-in-family, White, Male, 0, 2001, 40, United-States, <=50K
46, Private, 140782, Assoc-acdm, 12, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
63, Private, 117473, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 4386, 0, 40, United-States, >50K
19, Private, 175652, 11th, 7, Never-married, Other-service, Other-relative, White, Female, 0, 0, 15, United-States, <=50K
43, Private, 233130, HS-grad, 9, Divorced, Sales, Not-in-family, White, Male, 0, 0, 20, United-States, <=50K
37, Private, 26898, HS-grad, 9, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 12, United-States, <=50K
72, ?, 177226, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 8, United-States, <=50K
65, Private, 88513, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 18, United-States, <=50K
24, Private, 82847, HS-grad, 9, Separated, Other-service, Unmarried, White, Female, 0, 0, 50, Portugal, >50K
27, Private, 140863, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
20, Private, 263612, Some-college, 10, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 40, Haiti, <=50K
21, Private, 109952, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
35, Self-emp-inc, 135436, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K
37, Self-emp-not-inc, 255454, Some-college, 10, Never-married, Prof-specialty, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
42, Self-emp-inc, 23813, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male, 2885, 0, 30, United-States, <=50K
30, Private, 131588, HS-grad, 9, Never-married, Craft-repair, Not-in-family, Black, Female, 0, 0, 45, United-States, <=50K
22, Local-gov, 211129, Assoc-voc, 11, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 10, ?, <=50K
26, Private, 263444, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 45, United-States, <=50K
41, Private, 252986, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 48, United-States, >50K
36, Federal-gov, 210945, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 70, United-States, <=50K
34, ?, 146589, HS-grad, 9, Never-married, ?, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
50, Private, 167886, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
18, Private, 155021, 11th, 7, Never-married, Other-service, Own-child, White, Female, 0, 0, 6, United-States, <=50K
46, Private, 238162, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, >50K
53, Private, 103586, Bachelors, 13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 55, United-States, <=50K
33, Private, 511517, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
50, Private, 99476, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
48, Federal-gov, 483261, Some-college, 10, Never-married, Adm-clerical, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
40, Local-gov, 99185, Assoc-acdm, 12, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K
46, Private, 225065, Preschool, 1, Married-civ-spouse, Machine-op-inspct, Wife, White, Female, 0, 0, 40, Mexico, <=50K
41, Private, 286970, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
37, Self-emp-not-inc, 241463, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1848, 65, United-States, >50K
30, Self-emp-not-inc, 31510, Assoc-acdm, 12, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
25, Private, 509866, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 78, United-States, <=50K
37, Private, 379522, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States, >50K
40, Local-gov, 112362, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
43, Local-gov, 269733, HS-grad, 9, Separated, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
51, Self-emp-not-inc, 290688, 5th-6th, 3, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
39, Private, 177277, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 45, United-States, >50K
52, Federal-gov, 38973, Bachelors, 13, Separated, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
19, Private, 268524, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 15, United-States, <=50K
40, Private, 103395, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, >50K
27, Private, 165365, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male, 2885, 0, 40, Laos, <=50K
21, Private, 31606, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 25, Germany, <=50K
22, Private, 29444, 12th, 8, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male, 0, 0, 50, United-States, <=50K
44, Self-emp-not-inc, 219591, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
68, Local-gov, 242095, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 20051, 0, 40, United-States, >50K
59, Private, 159008, Assoc-acdm, 12, Married-civ-spouse, Craft-repair, Husband, White, Male, 7298, 0, 20, United-States, >50K
64, Local-gov, 198728, Some-college, 10, Never-married, Transport-moving, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 88926, Some-college, 10, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 10, United-States, <=50K
37, Private, 135436, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1977, 60, United-States, >50K
59, Private, 154100, Masters, 14, Never-married, Sales, Not-in-family, White, Female, 27828, 0, 45, United-States, >50K
52, Private, 266138, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, ?, >50K
64, Private, 43738, Doctorate, 16, Widowed, Prof-specialty, Not-in-family, White, Male, 0, 0, 80, United-States, >50K
59, Local-gov, 286967, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 45, United-States, <=50K
44, Private, 222596, HS-grad, 9, Divorced, Tech-support, Not-in-family, White, Male, 0, 0, 50, United-States, >50K
52, Self-emp-not-inc, 135716, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 70, United-States, <=50K
32, Federal-gov, 454508, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
60, Self-emp-not-inc, 170114, 9th, 5, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 1672, 84, United-States, <=50K
41, Private, 130408, HS-grad, 9, Divorced, Sales, Unmarried, Black, Female, 0, 0, 38, United-States, <=50K
54, Private, 96792, HS-grad, 9, Widowed, Other-service, Unmarried, White, Female, 0, 0, 32, United-States, <=50K
64, ?, 187656, 1st-4th, 2, Divorced, ?, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
26, Private, 120268, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 50, United-States, <=50K
57, Private, 35884, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
62, ?, 72486, HS-grad, 9, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male, 0, 0, 24, China, <=50K
23, Private, 179413, HS-grad, 9, Never-married, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
61, Private, 223133, HS-grad, 9, Divorced, Handlers-cleaners, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
50, Self-emp-inc, 127315, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 60, United-States, >50K
31, Private, 247328, 9th, 5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 3137, 0, 40, Mexico, <=50K
57, Self-emp-not-inc, 190554, 10th, 6, Divorced, Exec-managerial, Own-child, White, Male, 0, 0, 60, United-States, >50K
23, ?, 194031, Some-college, 10, Never-married, ?, Not-in-family, White, Female, 0, 0, 25, United-States, <=50K
52, Private, 208137, Assoc-voc, 11, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 197997, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
47, Self-emp-inc, 188610, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 48, United-States, <=50K
39, Private, 230329, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 35, United-States, <=50K
30, Private, 158002, Some-college, 10, Never-married, Craft-repair, Other-relative, White, Male, 0, 0, 55, Ecuador, <=50K
39, Self-emp-not-inc, 597843, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 50, Columbia, <=50K
24, Private, 109053, HS-grad, 9, Never-married, Other-service, Other-relative, White, Male, 0, 0, 25, United-States, <=50K
62, Private, 162245, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1628, 70, United-States, <=50K
26, State-gov, 109193, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
36, Private, 137527, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
44, Private, 151504, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
36, Private, 271767, Bachelors, 13, Separated, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, ?, <=50K
61, Private, 213321, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1672, 40, United-States, <=50K
61, Private, 160942, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 3103, 0, 50, United-States, <=50K
34, Private, 85374, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
33, Private, 149184, HS-grad, 9, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 60, United-States, >50K
57, Self-emp-inc, 42959, Bachelors, 13, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 40, United-States, >50K
24, Private, 249909, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 50, United-States, <=50K
18, Private, 181712, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 12, United-States, <=50K
50, Private, 208630, Masters, 14, Divorced, Sales, Not-in-family, White, Female, 0, 0, 50, United-States, >50K
19, Private, 386378, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
29, Federal-gov, 244473, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7688, 0, 40, United-States, >50K
43, Private, 350661, Prof-school, 15, Separated, Tech-support, Not-in-family, White, Male, 0, 0, 50, Columbia, >50K
35, Private, 65706, HS-grad, 9, Divorced, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
43, State-gov, 144811, Prof-school, 15, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
49, Local-gov, 159641, Bachelors, 13, Divorced, Exec-managerial, Unmarried, White, Female, 0, 625, 40, United-States, <=50K
38, Self-emp-inc, 312232, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K
21, Private, 304949, Some-college, 10, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 10, United-States, <=50K
25, Local-gov, 125863, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 35, United-States, <=50K
21, Private, 202373, Assoc-voc, 11, Never-married, Craft-repair, Own-child, Black, Male, 0, 0, 40, United-States, <=50K
39, Private, 32146, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
26, Private, 225279, Some-college, 10, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 1602, 40, ?, <=50K
31, Private, 206512, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 25, United-States, <=50K
39, Private, 206298, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
42, Private, 155106, Some-college, 10, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
40, Private, 164647, Some-college, 10, Divorced, Prof-specialty, Unmarried, Black, Female, 0, 0, 38, United-States, <=50K
41, Private, 90021, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, ?, <=50K
47, Private, 278900, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
42, Local-gov, 176716, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
72, Self-emp-not-inc, 258761, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K
35, Private, 246449, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Male, 3325, 0, 50, United-States, <=50K
47, Private, 190139, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
53, State-gov, 231472, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
28, Local-gov, 356089, Bachelors, 13, Never-married, Prof-specialty, Other-relative, White, Male, 0, 0, 50, United-States, <=50K
46, Local-gov, 192323, Some-college, 10, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 38, United-States, >50K
41, Private, 247752, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 133515, Some-college, 10, Never-married, Sales, Other-relative, White, Female, 0, 0, 40, United-States, <=50K
29, Private, 264166, Assoc-voc, 11, Divorced, Other-service, Unmarried, White, Female, 0, 0, 45, Columbia, <=50K
26, Private, 159897, Some-college, 10, Never-married, Exec-managerial, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
26, Self-emp-inc, 189502, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 80, United-States, >50K
40, Private, 101272, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 32, United-States, <=50K
33, Private, 31481, Bachelors, 13, Married-spouse-absent, Other-service, Unmarried, White, Female, 0, 0, 24, United-States, <=50K
32, Private, 195891, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, United-States, >50K
57, Private, 29375, HS-grad, 9, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Female, 0, 0, 35, United-States, <=50K
56, Private, 33323, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
56, Private, 83196, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, <=50K
44, Private, 191149, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 57, United-States, <=50K
20, Private, 105312, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
51, Local-gov, 133336, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024, 0, 40, United-States, >50K
35, Private, 194490, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 38, United-States, <=50K
25, Private, 241626, HS-grad, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 30, United-States, <=50K
34, Private, 140571, Assoc-voc, 11, Divorced, Tech-support, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
50, Private, 144361, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
34, Self-emp-not-inc, 34572, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, >50K
25, Private, 570821, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
